Temperature (°C),Rainfall (mm),Humidity (%),Soil Type,Weather Condition,Crop Type,Yield (tons/hectare)
19.09968590831642,733.0712960296748,83.79415417585285,Sandy,Sunny,Corn,2.632608167813185
20.862954605220267,615.985450260179,66.95472763680044,Sandy,Rainy,Barley,5.580023117596065
32.9267163704224,188.02473461541612,54.123621318500184,Peaty,Rainy,Soybeans,2.8151340317724225
15.26003847021472,355.3845686857394,61.261409271884695,Sandy,Sunny,Barley,2.127362138102389
16.71017061708936,783.7917844853972,41.87855451994537,Clay,Cloudy,Rice,6.929463721700778
19.157725102920544,554.2265141320166,46.39334006112088,Sandy,Stormy,Soybeans,9.686635336641508
15.530644077476394,5.229613542912737,78.27733752579304,Loamy,Sunny,Barley,9.222944187457202
18.628708701795947,760.9907600280939,40.00058173776831,Sandy,Rainy,Barley,7.574038519483235
26.66083121939384,35.31135494023907,60.82829142411461,Silty,Rainy,Soybeans,2.7731246733189714
23.428491011849957,745.7337827312322,66.12550905427942,Loamy,Cloudy,Rice,4.193312301378401
32.8534342215395,202.48056016523742,42.731721000048616,Peaty,Stormy,Barley,4.560453815082328
31.34887123476882,958.0734801193802,88.65390814861664,Silty,Sunny,Soybeans,8.10520046196449
21.83634703395752,367.9407513020845,51.3062665624836,Clay,Sunny,Rice,8.417993433880913
20.188468668625852,326.9316163380791,55.20993598181404,Clay,Stormy,Soybeans,5.080848983919363
22.59384816334534,148.88805033244466,55.197125612751364,Clay,Sunny,Soybeans,5.343071972940877
26.805898850296153,305.60421549021487,51.520833105867496,Silty,Stormy,Barley,2.3560723142093707
20.361272816457525,876.6507618282005,40.07369110431557,Silty,Rainy,Rice,4.313093747350088
27.482978156982682,996.3343376272474,76.46723970439982,Silty,Stormy,Barley,5.6102814174211195
23.18823304382481,368.3095305068483,88.34227498996427,Loamy,Sunny,Wheat,2.9358643710820607
26.040943617039606,448.61063095454256,51.21467416425225,Loamy,Stormy,Wheat,5.626139686040171
23.722530582706334,722.070938202737,73.15235959017113,Clay,Cloudy,Rice,8.825406498062403
20.889315190838353,886.1957804650746,77.09481634793576,Sandy,Rainy,Soybeans,6.650568157800427
33.96906613924313,593.0443341867841,82.42126895452623,Clay,Rainy,Barley,2.6314388403072986
30.272115883195216,391.5256981778293,61.13145985068046,Peaty,Stormy,Barley,3.5333705506421946
17.802263515329052,412.6218408486237,55.146545282021464,Loamy,Sunny,Rice,5.79635480126845
32.36935951795826,695.6181464968068,56.264756701151555,Silty,Cloudy,Rice,4.891897198574497
24.748623964990273,3.2182636042786816,75.63106665492563,Loamy,Rainy,Wheat,4.86981615636879
32.891044537881825,619.5893374598406,80.8389733252818,Silty,Rainy,Corn,6.234139585148721
30.997105118946305,355.4930104413574,49.08069838783013,Peaty,Sunny,Rice,6.675167372715659
23.50427008938467,794.1973312770842,58.547050407888264,Peaty,Sunny,Corn,8.374892562209528
15.449386166402348,92.99063982313216,85.0970098374575,Loamy,Cloudy,Rice,4.727732507699877
20.37354718769892,588.2022669483905,80.33467598473696,Silty,Stormy,Soybeans,8.443730264324694
25.83268429321734,480.97288988612377,89.2429201381238,Peaty,Sunny,Soybeans,4.70888983290106
27.669564396522944,642.3255259052274,77.71241298410403,Clay,Stormy,Wheat,2.4434639115298706
20.157753708664046,64.85359448296835,59.65976005139611,Clay,Cloudy,Wheat,6.433501208038329
17.78712148145648,579.9837874281313,69.53189169973189,Silty,Stormy,Corn,6.703218599158516
31.69860473598598,561.4845879595238,73.05071271236602,Loamy,Rainy,Rice,9.47632196497488
34.68804361407104,560.660094416171,43.922790815856196,Peaty,Stormy,Barley,7.808490608499795
25.513803646053717,603.4876665964548,67.22484795519325,Loamy,Cloudy,Wheat,9.342181219955517
18.43358571696607,676.4679372263622,75.46604142363049,Clay,Cloudy,Barley,9.266777681944077
20.44614653038738,804.9889996807698,48.366065200053015,Peaty,Cloudy,Barley,6.836592882065937
15.367813530949334,269.82072012821436,79.03158587127785,Loamy,Stormy,Rice,6.22209652269158
33.28597613120998,825.0494101800621,69.18863902570558,Sandy,Rainy,Corn,6.459527737308799
17.355021657802823,498.25568226345365,87.61108928487974,Silty,Sunny,Rice,9.826646461417983
26.53032951028507,77.05827913433116,42.12111491034459,Silty,Rainy,Wheat,8.18534153397567
20.48110441374412,58.5509292439792,53.266306877773346,Sandy,Stormy,Barley,2.8501272383391667
26.083560050315867,334.2383186960608,70.0776939649912,Clay,Stormy,Rice,8.2274272542512
28.028407767037287,784.8969771114675,54.82799561029653,Peaty,Sunny,Rice,3.364304391185807
31.594836074144034,707.6809347409157,75.72120820356211,Silty,Stormy,Rice,5.578804392045005
19.128425435212066,788.6149646724065,77.95026412609656,Sandy,Cloudy,Wheat,3.683677377412274
15.219916573169609,517.2690564416093,45.125798203323725,Sandy,Cloudy,Corn,7.516664524265838
17.737712601376145,440.19899795549054,65.69272321033839,Clay,Cloudy,Rice,9.018477889544286
33.0003728369621,147.45252670628395,65.4445277795528,Clay,Cloudy,Wheat,4.322895082933448
32.47780155125031,328.1927536093115,58.46403851077706,Loamy,Cloudy,Barley,2.656085929665501
26.948262043406167,434.01936617387526,86.6462431284836,Silty,Stormy,Soybeans,4.387944784599706
27.010337208673068,88.60042967961724,81.37531599366106,Loamy,Sunny,Wheat,7.378894863457555
28.30073349092511,220.61195271121125,74.86046909548185,Sandy,Sunny,Soybeans,4.6300810204355995
18.507425572468993,598.2252940637388,75.71633178674988,Peaty,Cloudy,Rice,4.224897340430427
33.2882389184992,735.6631142391899,63.085807190655956,Peaty,Stormy,Rice,3.4754815246741195
23.375410497841465,998.3475113929496,86.0497260548288,Clay,Rainy,Wheat,5.980131414995468
22.66277056498995,933.1133313435577,74.72977136266427,Peaty,Rainy,Soybeans,4.207590625257501
25.37835410565675,642.5651995351915,76.44905308279081,Peaty,Stormy,Rice,7.848082793115865
15.9393193355011,421.248053294072,83.08454518936726,Peaty,Cloudy,Barley,2.6129792159376217
18.32566737512159,636.1773647082327,53.70357946710955,Sandy,Sunny,Corn,7.3122642648905405
29.76067232852741,785.651618080232,80.35354519333515,Peaty,Stormy,Corn,3.900480116542159
16.65597335850253,118.33619092338732,49.7620301478246,Peaty,Rainy,Rice,5.914234088412825
27.063042189327764,409.90488969628825,57.26709761224439,Peaty,Rainy,Soybeans,4.288719376250085
19.90698219362642,839.8022856356172,56.78052271349213,Loamy,Rainy,Rice,7.782149408086365
22.785912280839533,383.832951933044,88.92627341945703,Sandy,Cloudy,Soybeans,9.562456322013094
20.773874735413997,571.8722712271865,82.82686118739633,Clay,Rainy,Barley,9.336614235758507
22.113454329298982,587.7693608621983,75.05849307951298,Loamy,Stormy,Soybeans,6.667409721152729
29.38091810368491,184.47625313363935,76.35283808076952,Silty,Stormy,Rice,5.700882426055827
20.9424343124635,362.2354416522884,68.10363972012856,Sandy,Rainy,Barley,8.546404075515055
26.328092805937942,334.51128874193216,87.35453335542596,Sandy,Stormy,Wheat,7.4666109010218396
24.521008043981993,26.196708532064793,64.81293764411808,Silty,Rainy,Corn,3.468512913735463
28.273423307252962,24.191763891355244,59.02588549349473,Silty,Rainy,Rice,8.567353708904001
33.73659478649516,831.6970436757734,48.15176684657955,Silty,Sunny,Rice,5.4310751151576815
29.651441944205004,273.0708099728124,79.31028261305289,Clay,Cloudy,Rice,3.511885279769401
19.298807571815136,518.0787662388154,76.72219660377957,Peaty,Cloudy,Barley,4.25437880317194
15.623662701225694,298.72557358877305,59.217751926206745,Sandy,Sunny,Wheat,4.140216241986739
20.2452808859965,940.6792451153406,41.25967069796147,Peaty,Sunny,Soybeans,6.153655796827681
26.901558614005097,259.29675886577377,81.94986638590053,Peaty,Cloudy,Wheat,3.874960725423004
16.028516269685007,429.65681273893506,40.57089917270368,Silty,Rainy,Barley,2.9885318992126093
24.927324944024726,872.7302504846018,75.18498898145255,Clay,Rainy,Rice,2.989526804910086
26.936856978337786,841.9335667918086,88.51285548630285,Loamy,Cloudy,Corn,6.666209577112773
21.684877816339217,186.10141784627731,61.88306640741017,Clay,Rainy,Rice,7.878074310795029
30.418244074916437,802.6433097957104,51.74867024979764,Peaty,Sunny,Soybeans,4.572264070706726
17.131965062675437,458.1868867378927,75.24355050216909,Clay,Rainy,Corn,2.2772056785121366
16.502755634716173,482.9688720853552,80.85640710077925,Silty,Rainy,Rice,3.017799095496086
29.563775124072066,133.4799724159438,67.32151580389237,Loamy,Stormy,Corn,9.317556482696457
24.90982632412397,80.60151375712465,88.35176376280731,Silty,Stormy,Wheat,5.948349276715624
28.768047928554722,727.9393069737652,42.583436082898054,Loamy,Stormy,Barley,5.628582476921398
23.696546772074925,496.46115235529976,65.2397799152264,Peaty,Rainy,Rice,2.3043934264807273
19.928040664782138,436.85070261517956,75.9226973661275,Loamy,Cloudy,Soybeans,7.829096178535193
31.382046353483993,729.5082286523967,83.13202355745895,Loamy,Sunny,Wheat,6.224544647456631
30.988317579379583,765.5128989911098,48.9627805953895,Loamy,Rainy,Rice,3.6166474886921662
28.893929417088536,158.90816766935356,80.00017408818407,Clay,Cloudy,Wheat,2.8805900814484575
20.44290274459925,610.2251494776413,67.63535378592726,Clay,Rainy,Soybeans,5.067102909055988
26.804613337381742,135.35408227768554,59.82768409949816,Peaty,Sunny,Rice,8.697295713560205
22.219477938800537,751.3750860290456,46.58575142895468,Loamy,Rainy,Soybeans,8.922356473608197
16.831641466532684,656.9551562671395,83.26478794544562,Sandy,Sunny,Corn,6.822771043165091
33.34627150924486,956.6146210834579,47.863660408985766,Peaty,Rainy,Soybeans,7.820291417841141
17.736372618379228,68.95801635642118,55.489392960454964,Loamy,Sunny,Corn,2.921246299222963
34.00474707641605,57.05472115125432,54.502276598121846,Loamy,Rainy,Rice,6.705008523742839
23.920115459159113,282.18707469320015,83.57070170954272,Clay,Sunny,Corn,7.335725627897454
